Owner,Latitude,Longitude
Company2,45.58556237,-122.4280267
Company2,45.67735673,-122.5187326
Company2,45.63104774,-122.6293398
Company2,45.7083465,-122.4952315
Company2,45.65166952,-122.5879623
Company2,45.60464768,-122.4131948
Company2,45.62499214,-122.6726086
Company4,45.59042792,-122.3986619
Company2,45.85555457,-122.6726324
Company5,45.63234392,-122.4675491
Company4,45.63234392,-122.4675491
Company2,45.63234392,-122.4675491
Company2,45.81647929,-122.7440416
Company2,45.64525081,-122.5732648
Company4,45.66544981,-122.3593831
Company4,45.59054273,-122.4056775
Company2,45.666103,-122.6826556
Company2,45.60015712,-122.3543421
Company2,45.84799602,-122.670861
Company2,45.69023551,-122.4656874
Company4,45.58515207,-122.4484245
Company4,45.6852656,-122.3405337
Company4,45.5779156,-122.3549072
Company2,45.5779156,-122.3549072
Company4,45.61063421,-122.4037975
Company5,45.64272345,-122.5498256
Company2,45.62602864,-122.638111
Company2,45.58638745,-122.368745
Company4,45.58638745,-122.368745
Company5,45.61927465,-122.5397702
Company2,45.69310514,-122.6242167
Company2,45.5799506,-122.4278105
Company2,45.64997599,-122.5461088
Company2,45.58517706,-122.3980427
Company4,45.58516214,-122.4435025
Company2,45.6674559,-122.5574924
Company2,45.57263696,-122.3370813
Company2,45.81847139,-122.7470875
Company2,45.66438018,-122.6831001
Company2,45.57101986,-122.3435879
Company2,45.58621429,-122.3526638
Company2,45.63584832,-122.3858128
Company4,45.58241956,-122.37073
Company2,45.58241956,-122.37073
Company4,45.92076717,-122.6795424
Company4,45.62449214,-122.3066776
Company2,45.69595961,-122.6024216
Company2,45.58695157,-122.4333814
Company2,45.66818658,-122.5483576
Company4,45.66476722,-122.3790406
Company4,45.6455569,-122.2571982
Company2,45.76297214,-122.751677
Company2,45.63252342,-122.422323
Company2,45.78513651,-122.5282015
Company2,45.75132668,-122.5947958
Company2,45.70348794,-122.6507935
Company5,45.62040226,-122.62862
Company2,45.64360697,-122.5773135
Company2,45.62818609,-122.6405436
Company2,45.79915748,-122.5390619
Company4,45.58164425,-122.3413495
Company2,45.58164425,-122.3413495
Company1,45.65307836,-122.5578184
Company8,45.65307836,-122.5578184
Company2,45.64895619,-122.6367956
Company2,45.57776628,-122.3232404
Company2,45.61739028,-122.4039625
Company2,45.62029658,-122.3827798
Company4,45.62029658,-122.3827798
Company2,45.69369376,-122.5327069
Company2,45.69946129,-122.6653
Company2,45.82287966,-122.6992298
Company2,45.78048068,-122.6337004
Company2,45.79367187,-122.6618217
Company4,45.6709903,-122.3799133
Company4,45.64535196,-122.3831708
Company2,45.65493148,-122.6587938
Company4,45.63253188,-122.4241264
Company4,45.65679583,-122.3526648
Company2,45.63835753,-122.3936036
Company4,45.63835753,-122.3936036
Company2,45.69410602,-122.6466808
Company2,45.63663615,-122.6650311
Company2,45.83745504,-122.717965
Company2,45.88185159,-122.72177
Company2,45.65374409,-122.5397987
Company4,45.66594058,-122.357779
Company2,45.69346223,-122.6546127
Company2,45.61852034,-122.5653367
Company2,45.62496577,-122.3778959
Company2,45.67349793,-122.6302245
Company2,45.60247279,-122.5602408
Company4,45.93290515,-122.6676901
Company2,45.65716934,-122.5438182
Company4,45.67022667,-122.3721927
Company2,45.67725132,-122.3610352
Company2,45.72334021,-122.6204596
Company2,45.64306781,-122.6667617
Company2,45.7240754,-122.5995644
Company2,45.64285231,-122.5073119
Company8,45.62393877,-122.5891479
Company2,45.75045105,-122.6893601
Company4,45.58916967,-122.4137275
Company2,45.58916967,-122.4137275
Company2,45.67552885,-122.668357
Company2,45.78726138,-122.5998974
Company2,45.73647865,-122.5452105
Company2,45.64049295,-122.6046127
Company2,45.76656698,-122.5261302
Company2,45.69637427,-122.6583086
Company2,45.58360349,-122.4435364
Company4,45.58360349,-122.4435364
Company4,45.9203529,-122.6604985
Company2,45.86629491,-122.6814182
Company4,45.5761298,-122.308828
Company4,45.58775686,-122.4098142
Company2,45.60725246,-122.3217639
Company2,45.67763843,-122.5624347
Company2,45.7804928,-122.5567214
Company2,45.67485567,-122.6605237
Company4,45.6297994,-122.3670167
Company2,45.62377925,-122.406971
Company2,45.63181247,-122.4140471
Company2,45.709385,-122.5628996
Company2,45.73352567,-122.6204505
Company4,45.58340409,-122.4013551
Company2,45.58340409,-122.4013551
Company2,45.68270182,-122.477152
Company2,45.62903765,-122.3763986
Company4,45.62903765,-122.3763986
Company2,45.63095963,-122.6195481
Company4,45.92683984,-122.6135171
Company2,45.70382816,-122.6758855
Company2,45.66068812,-122.6128438
Company2,45.73869837,-122.526786
Company2,45.73481528,-122.5453904
Company4,45.65364919,-122.4263413
Company4,45.65364919,-122.4263413
Company2,45.70582292,-122.6638898
Company8,45.62715551,-122.6724991
Company8,45.65948329,-122.5992502
Company2,45.65948329,-122.5992502
Company2,45.75841376,-122.6463567
Company2,45.67865486,-122.6140439
Company2,45.74800221,-122.6410745
Company2,45.70943803,-122.7101227
Company2,45.58698621,-122.3500849
Company2,45.65886846,-122.6278767
Company2,45.59246193,-122.502955
Company6,45.86594167,-122.4076683
Company2,45.57802595,-122.3249288
Company4,45.57802595,-122.3249288
Company4,45.90485456,-122.7345591
Company4,45.62216081,-122.3533845
Company4,45.62216081,-122.3533845
Company2,45.76643414,-122.5249739
Company2,45.71832799,-122.6469491
Company2,45.64764991,-122.4045472
Company4,45.58904315,-122.3914678
Company2,45.67742298,-122.5387001
Company2,45.67033581,-122.4228656
Company4,45.61987561,-122.2632936
Company4,45.61987561,-122.2632936
Company4,45.5804535,-122.3467831
Company2,45.62970439,-122.6280401
Company2,45.81679878,-122.7400112
Company4,45.58847496,-122.3353444
Company2,45.74405717,-122.6601562
Company2,45.67333205,-122.6038179
Company7,45.93355869,-122.381013
Company7,45.93355869,-122.381013
Company4,45.58703216,-122.4034093
Company2,45.58767691,-122.3874718
Company2,45.71107343,-122.6080657
Company2,45.58831494,-122.416197
Company4,45.58831494,-122.416197
Company3,45.75100466,-122.5471184
Company2,45.89188875,-122.7301661
Company4,45.89188875,-122.7301661
Company5,45.63592721,-122.5576594
Company8,45.63592721,-122.5576594
Company2,45.66216211,-122.5683536
Company2,45.64102832,-122.6834263
Company2,45.69898912,-122.553114
Company2,45.63527599,-122.6325357
Company2,45.86605528,-122.6569024
Company2,45.78437553,-122.5370754
Company4,45.63530888,-122.3840802
Company2,45.63530888,-122.3840802
Company4,45.63530888,-122.3840802
Company2,45.6293538,-122.6045662
Company2,45.79773346,-122.4565423
Company2,45.6376772,-122.6812801
Company2,45.72202941,-122.592577
Company2,45.69310111,-122.6251326
Company2,45.70482372,-122.5837114
Company3,45.72493167,-122.5526818
Company4,45.65017083,-122.404841
Company4,45.65017083,-122.404841
Company2,45.65017083,-122.404841
Company2,45.79938318,-122.6001175
Company2,45.79572982,-122.5788173
Company2,45.6180444,-122.5637686
Company2,45.64367589,-122.6552618
Company2,45.64212154,-122.6367985
Company2,45.84678897,-122.6691004
Company2,45.6352457,-122.6140009
Company2,45.66551076,-122.5346341
Company5,45.62261539,-122.6372672
Company2,45.62261539,-122.6372672
Company2,45.65458899,-122.4290443
Company5,45.64255144,-122.6768886
Company4,45.60771629,-122.4073435
Company2,45.60771629,-122.4073435
Company2,45.58117878,-122.4329579
Company2,45.72170714,-122.6676075
Company4,45.65016063,-122.4056183
Company4,45.60174668,-122.3849591
Company2,45.68346237,-122.6539741
Company2,45.7372428,-122.543186
Company2,45.64480837,-122.4866962
Company2,45.59252726,-122.4662005
Company4,45.59152767,-122.4042238
Company2,45.59152767,-122.4042238
Company4,45.5868876,-122.426435
Company2,45.64110457,-122.415403
Company4,45.64110457,-122.415403
Company2,45.69290965,-122.6669124
Company2,45.70830674,-122.5061883
Company4,45.58772542,-122.3615549
Company2,45.79598428,-122.6001276
Company2,45.592546,-122.4377877
Company2,45.77283351,-122.5270227
Company2,45.7777676,-122.5371577
Company2,45.81545462,-122.7295539
Company2,45.76349682,-122.6725751
Company2,45.7696579,-122.6410307
Company2,45.73752882,-122.605462
Company2,45.68955211,-122.6915329
Company2,45.63128653,-122.638208
Company2,45.73282147,-122.6555892
Company2,45.58018914,-122.3328931
Company2,45.70156458,-122.66168
Company4,45.62298194,-122.3059359
Company3,45.71640491,-122.552768
Company2,45.71640491,-122.552768
Company2,45.6503564,-122.6640844
Company2,45.76600359,-122.5762409
Company4,45.60900964,-122.4691028
Company2,45.60900964,-122.4691028
Company4,45.62332389,-122.3063081
Company2,45.72127999,-122.7250674
Company2,45.62262355,-122.6016948
Company2,45.79426822,-122.5753629
Company2,45.70128444,-122.6627913
Company2,45.69764103,-122.6308962
Company4,45.58787264,-122.3982516
Company2,45.66909617,-122.5446641
Company2,45.76517317,-122.6506166
Company2,45.80297555,-122.4844969
Company2,45.66900156,-122.5447001
Company2,45.67951806,-122.5810379
Company2,45.71530602,-122.606498
Company4,45.63969534,-122.3579352
Company2,45.58691643,-122.3965084
Company2,45.75394299,-122.7351369
Company2,45.7513611,-122.5739719
Company2,45.80536918,-122.5972567
Company4,45.59130385,-122.4117488
Company2,45.70075595,-122.6877088
Company2,45.66679402,-122.660133
Company4,45.64639399,-122.3928554
Company4,45.93791182,-122.5658098
Company2,45.78050703,-122.5557412
Company2,45.64713238,-122.4045203
Company2,45.61770969,-122.5650898
Company4,45.63231253,-122.4734862
Company5,45.63231253,-122.4734862
Company2,45.63231253,-122.4734862
Company2,45.62515134,-122.6535042
Company2,45.66178067,-122.5683482
Company2,45.78336783,-122.6409903
Company2,45.67824356,-122.5221892
Company2,45.6675874,-122.6114426
Company2,45.73481634,-122.5763242
Company2,45.7498419,-122.7335099
Company2,45.63260134,-122.6422606
Company2,45.77789619,-122.527537
Company2,45.65373595,-122.5429667
Company2,45.6938405,-122.4995342
Company4,45.58678143,-122.4089166
Company2,45.73200009,-122.5485713
Company4,45.58747763,-122.4025618
Company2,45.58747763,-122.4025618
Company2,45.64704005,-122.4871116
Company2,45.6560005,-122.6053534
Company2,45.62895237,-122.5838073
Company2,45.66948698,-122.6579551
Company2,45.83662049,-122.7353452
Company2,45.62808863,-122.6739322
Company4,45.58011623,-122.3707785
Company2,45.63019091,-122.6441676
Company2,45.71802319,-122.5581756
Company2,45.75066701,-122.6530002
Company2,45.62537048,-122.5065715
Company2,45.62072302,-122.606063
Company4,45.59010851,-122.3992614
Company2,45.60520478,-122.578311
Company4,45.62858421,-122.2602291
Company2,45.67403684,-122.6600335
Company2,45.74873149,-122.4337536
Company2,45.82758455,-122.7238776
Company2,45.70831414,-122.7031744
Company4,45.5781294,-122.3430186
Company2,45.5781294,-122.3430186
Company2,45.71304752,-122.7129538
Company4,45.55998596,-122.2590856
Company4,45.57858842,-122.4329846
Company2,45.58298109,-122.3372545
Company4,45.58298109,-122.3372545
Company2,45.78020653,-122.5389605
Company2,45.65884112,-122.6298281
Company2,45.60897447,-122.5817396
Company2,45.71444644,-122.6215818
Company5,45.65078235,-122.5991093
Company2,45.71869399,-122.5712217
Company4,45.58362977,-122.4150072
Company2,45.58362977,-122.4150072
Company2,45.6895663,-122.6825227
Company2,45.86234916,-122.6629773
Company2,45.58321133,-122.3323115
Company4,45.58321133,-122.3323115
Company2,45.7090233,-122.5369576
Company2,45.78755242,-122.5405112
Company2,45.63811847,-122.3987916
Company5,45.64628311,-122.6720252
Company2,45.64628311,-122.6720252
Company2,45.78155013,-122.5322454
Company2,45.62694082,-122.6497809
Company2,45.64035677,-122.6555353
Company2,45.688571,-122.5759219
Company2,45.67229138,-122.4666857
Company4,45.63647006,-122.4602966
Company2,45.64076127,-122.4177472
Company4,45.64076127,-122.4177472
Company2,45.5957871,-122.4695985
Company2,45.64467041,-122.5369089
Company8,45.6785943,-122.5527805
Company2,45.57887457,-122.3518565
Company2,45.62064281,-122.6072686
Company2,45.82422733,-122.521694
Company8,45.62324302,-122.5653211
Company2,45.62324302,-122.5653211
Company2,45.67755072,-122.687624
Company2,45.67755072,-122.687624
Company2,45.67715863,-122.5707947
Company2,45.86885472,-122.6854466
Company2,45.62644571,-122.4088437
Company5,45.63421551,-122.6709886
Company2,45.64897707,-122.4928669
Company2,45.5794226,-122.3468382
Company2,45.71294344,-122.7236407
Company2,45.64915762,-122.6693492
Company5,45.64915762,-122.6693492
Company4,45.89513191,-122.7205824
Company2,45.62954984,-122.6823437
Company2,45.66184096,-122.5772944
Company2,45.8047419,-122.7050146
Company2,45.63344874,-122.6709543
Company2,45.76580043,-122.537302
Company2,45.63538079,-122.664833
Company2,45.65349509,-122.6220352
Company4,45.63483205,-122.381596
Company4,45.63242131,-122.4145508
Company4,45.63972033,-122.3528258
Company2,45.74747145,-122.5266633
Company4,45.58720833,-122.4001868
Company2,45.7124397,-122.6534028
Company2,45.6377879,-122.5059351
Company2,45.67327502,-122.6391639
Company2,45.65042469,-122.4990004
Company4,45.59322464,-122.3358763
Company4,45.58720226,-122.4041219
Company2,45.67767757,-122.3624618
Company2,45.76631002,-122.535137
Company2,45.62891568,-122.3385895
Company4,45.62891568,-122.3385895
Company4,45.58687039,-122.3520087
Company2,45.70041339,-122.6048852
Company4,45.58473862,-122.3988799
Company2,45.58473862,-122.3988799
Company2,45.75066873,-122.6523119
Company4,45.58425258,-122.367639
Company2,45.58261907,-122.3626737
Company2,45.70245682,-122.6600969
Company2,45.76563233,-122.542887
Company2,45.73492197,-122.6003333
Company2,45.64338498,-122.4240109
Company4,45.62873797,-122.3065692
Company2,45.66404946,-122.5839798
Company2,45.7083412,-122.4943056
Company2,45.59118975,-122.3929496
Company5,45.63664623,-122.5812363
Company2,45.63664623,-122.5812363
Company2,45.71789278,-122.6357092
Company2,45.86068636,-122.6757103
Company2,45.65635782,-122.6262147
Company2,45.64568465,-122.6552267
Company2,45.64626966,-122.616915
Company2,45.67236387,-122.5228346
Company2,45.65723142,-122.679266
Company2,45.76165585,-122.6611151
Company2,45.69472754,-122.5164017
Company2,45.6655544,-122.6819651
Company2,45.58224082,-122.352166
Company2,45.76129711,-122.6529234
Company2,45.73676964,-122.5815678
Company5,45.64237371,-122.6710778
Company2,45.68149814,-122.5798797
Company2,45.58815999,-122.4965249
Company2,45.63716672,-122.5977425
Company4,45.58493573,-122.4435219
Company2,45.58493573,-122.4435219
Company4,45.64676718,-122.3817211
Company2,45.64676718,-122.3817211
Company2,45.64597306,-122.5951236
Company5,45.64597306,-122.5951236
Company2,45.75774799,-122.68702
Company4,45.93139282,-122.5749518
Company2,45.83330076,-122.6578087
Company4,45.57399201,-122.3158435
Company2,45.58487179,-122.3570398
Company2,45.69506038,-122.5989263
Company2,45.58943149,-122.3708871
Company2,45.62583439,-122.477197
Company8,45.63000042,-122.681298
Company2,45.63000042,-122.681298
Company5,45.63000042,-122.681298
Company2,45.70894664,-122.6239947
Company4,45.68489453,-122.3368455
Company2,45.75143886,-122.5711747
Company2,45.67098297,-122.5527248
Company2,45.6752946,-122.5327833
Company2,45.65957062,-122.6344331
Company2,45.63327062,-122.402049
Company2,45.81194887,-122.7378255
Company2,45.64729786,-122.6819568
Company2,45.71576475,-122.6534531
Company4,45.59261074,-122.3230445
Company2,45.68274375,-122.4829136
Company2,45.63569287,-122.6324467
Company2,45.66276568,-122.6772306
Company2,45.66276568,-122.6772306
Company2,45.76132193,-122.6554428
Company2,45.6221939,-122.5937033
Company2,45.65645896,-122.6036714
Company4,45.65392686,-122.418751
Company4,45.65392686,-122.418751
Company2,45.69950918,-122.6166758
Company2,45.7589588,-122.4400105
Company2,45.6048933,-122.3663568
Company2,45.79586549,-122.5349581
Company2,45.60806855,-122.3153578
Company7,45.86418461,-122.6682234
Company2,45.70636041,-122.6875871
Company2,45.63311517,-122.4158869
Company4,45.63311517,-122.4158869
Company2,45.71559631,-122.5193524
Company2,45.70746641,-122.6437826
Company2,45.64267833,-122.5059166
Company4,45.62577731,-122.2525488
Company4,45.58682183,-122.3525136
Company4,45.62343093,-122.4298948
Company2,45.57874444,-122.32553
Company2,45.6225723,-122.5855977
Company4,45.64316527,-122.4334336
Company2,45.64316527,-122.4334336
Company4,45.64012893,-122.3723902
Company4,45.64012893,-122.3723902
Company2,45.64012893,-122.3723902
Company4,45.65047591,-122.423885
Company2,45.69214078,-122.6479891
Company2,45.58284997,-122.3665546
Company4,45.58773821,-122.3861768
Company4,45.58773821,-122.3861768
Company2,45.87324399,-122.7009958
Company2,45.66943589,-122.6378039
Company2,45.70732741,-122.6970953
Company4,45.58643396,-122.3526917
Company2,45.67220388,-122.4309638
Company2,45.707648,-122.572611
Company4,45.66700023,-122.3726837
Company2,45.63819143,-122.632244
Company2,45.69112272,-122.6702998
Company2,45.71607823,-122.6376412
Company4,45.58517748,-122.3327246
Company2,45.69925394,-122.6050427
Company2,45.65042852,-122.6394585
Company2,45.73981199,-122.6798824
Company2,45.76643616,-122.6203692
Company4,45.62561829,-122.2828907
Company4,45.59243584,-122.4150751
Company4,45.93823886,-122.5647015
Company2,45.63992348,-122.4177481
Company2,45.68159022,-122.5266612
Company2,45.73340008,-122.6925209
Company4,45.64317039,-122.4318724
Company2,45.59129494,-122.4133325
Company4,45.59129494,-122.4133325
Company2,45.6749053,-122.6273093
Company4,45.64341278,-122.4141057
Company4,45.59267328,-122.4175838
Company2,45.68747172,-122.6984953
Company4,45.58850493,-122.4077616
Company2,45.60467988,-122.3789965
Company4,45.59162301,-122.3994569
Company2,45.69411417,-122.5448989
Company2,45.69462122,-122.549216
Company4,45.60697789,-122.284966
Company6,45.85970361,-122.40913
Company2,45.63599053,-122.5229358
Company2,45.62124966,-122.5487846
Company2,45.62485223,-122.3930577
Company4,45.62485223,-122.3930577
Company2,45.62485223,-122.3930577
Company2,45.79542918,-122.6001293
Company2,45.62087327,-122.5731848
Company8,45.62087327,-122.5731848
Company2,45.71116929,-122.5991878
Company4,45.6110368,-122.3444098
Company4,45.61123555,-122.3491042
Company4,45.68053787,-122.3388655
Company2,45.61575701,-122.5324023
Company5,45.61575701,-122.5324023
Company2,45.70367843,-122.6065157
Company2,45.6426632,-122.5551545
Company8,45.6426632,-122.5551545
Company4,45.58156975,-122.4412361
Company2,45.65103524,-122.6625933
Company2,45.65267936,-122.5597339
Company2,45.80274178,-122.5398164
Company2,45.8660653,-122.6716061
Company2,45.57784217,-122.3633746
Company2,45.68236442,-122.5821352
Company4,45.57928878,-122.3531994
Company2,45.57928878,-122.3531994
Company4,45.64669333,-122.3621567
Company4,45.5878864,-122.3371458
Company2,45.5878864,-122.3371458
Company2,45.65942412,-122.5353156
Company2,45.69316626,-122.5913829
Company2,45.57184345,-122.3433163
Company2,45.84970368,-122.6740113
Company2,45.67630466,-122.56746
Company4,45.5891183,-122.4044167
Company2,45.74847609,-122.4866168
Company4,45.58020095,-122.3403757
Company2,45.58020095,-122.3403757
Company2,45.57901597,-122.4276602
Company2,45.68148157,-122.5418728
Company4,45.67614277,-122.377908
Company2,45.77441165,-122.6612063
Company2,45.64427166,-122.6966253
Company2,45.70486518,-122.6772657
Company2,45.76948208,-122.6203947
Company4,45.93510571,-122.6208573
Company6,45.86672506,-122.409196
Company2,45.69018227,-122.5268647
Company2,45.66467476,-122.5487892
Company4,45.63771513,-122.3593024
Company8,45.62404763,-122.5896743
Company8,45.66471882,-122.5616277
Company2,45.66471882,-122.5616277
Company2,45.64692841,-122.3553897
Company2,45.63659273,-122.6034296
Company2,45.81582701,-122.7215506
Company2,45.64209218,-122.6548481
Company2,45.73674667,-122.5957609
Company2,45.67887995,-122.5837963
Company2,45.73758822,-122.4852486
Company2,45.72661856,-122.4811107
Company4,45.58892469,-122.2970844
Company4,45.6159809,-122.342273
Company2,45.65011503,-122.5477006
Company4,45.64389294,-122.383577
Company2,45.86578766,-122.6755174
Company2,45.67964983,-122.5523374
Company2,45.67942233,-122.6920288
Company7,45.91018077,-122.6213713
Company2,45.76617185,-122.5587613
Company4,45.61549989,-122.3835468
Company2,45.7204357,-122.6771046
Company4,45.93823477,-122.5689503
Company2,45.7616259,-122.6512966
Company2,45.65806306,-122.6668461
Company2,45.64687281,-122.5450638
Company4,45.62890857,-122.3475269
Company2,45.82827981,-122.6826184
Company2,45.70380585,-122.583274
Company5,45.61301249,-122.5044013
Company2,45.61301249,-122.5044013
Company8,45.61301249,-122.5044013
Company2,45.70476565,-122.5824766
Company4,45.61948796,-122.3830728
Company5,45.65881909,-122.5772444
Company8,45.63548993,-122.5274387
Company4,45.61811534,-122.2514387
Company4,45.58440594,-122.3603267
Company2,45.58440594,-122.3603267
Company2,45.66302739,-122.6825406
Company2,45.7295923,-122.6147608
Company2,45.62114849,-122.3823445
Company7,45.93282852,-122.3811469
Company2,45.71860828,-122.6204731
Company7,45.95266918,-122.5066839
Company8,45.6559224,-122.5578535
Company5,45.6559224,-122.5578535
Company2,45.6559224,-122.5578535
Company2,45.73799487,-122.5234355
Company2,45.76282961,-122.5261302
Company4,45.59945334,-122.4064811
Company2,45.7228027,-122.5888878
Company2,45.63667082,-122.6014425
Company2,45.69838797,-122.6173316
Company2,45.57853276,-122.4341991
Company8,45.64505708,-122.66419
Company4,45.64481975,-122.2601785
Company2,45.70990908,-122.6860129
Company2,45.78766064,-122.5361576
Company2,45.7025276,-122.4518864
Company4,45.6422044,-122.4525263
Company4,45.58210591,-122.3798631
Company5,45.6666308,-122.5487557
Company2,45.6666308,-122.5487557
Company2,45.65884755,-122.6293198
Company2,45.58516421,-122.4421802
Company4,45.58516421,-122.4421802
Company2,45.65820537,-122.5750737
Company2,45.75733814,-122.6749413
Company2,45.65591854,-122.6625329
Company2,45.72975765,-122.5996708
Company2,45.7524346,-122.68176
Company4,45.60858783,-122.3864004
Company4,45.88888346,-122.7309247
Company2,45.88888346,-122.7309247
Company2,45.67870395,-122.667836
Company2,45.69640012,-122.701337
Company4,45.61620019,-122.3826518
Company2,45.61620019,-122.3826518
Company2,45.63392248,-122.632593
Company4,45.6217094,-122.382169
Company2,45.58801842,-122.3939761
Company2,45.68982681,-122.6972108
Company2,45.63488627,-122.6376003
Company2,45.64414575,-122.6055058
Company7,45.88958703,-122.6305674
Company2,45.62935761,-122.6282568
Company8,45.62820267,-122.6739458
Company2,45.62820267,-122.6739458
Company5,45.62820267,-122.6739458
Company2,45.58704491,-122.3619973
Company2,45.75453263,-122.4865709
Company2,45.68610956,-122.6199523
Company4,45.92529174,-122.6994409
Company2,45.65124092,-122.6116652
Company8,45.63580033,-122.5083005
Company5,45.63580033,-122.5083005
Company2,45.73882821,-122.6204246
Company2,45.77237525,-122.5997171
Company4,45.59873451,-122.2511496
Company2,45.58962095,-122.3166363
Company2,45.69176042,-122.6530749
Company4,45.94756213,-122.5819946
Company2,45.79483891,-122.6785545
Company7,45.9047969,-122.4830701
Company4,45.58333575,-122.3987335
Company2,45.58333575,-122.3987335
Company5,45.64337396,-122.6048846
Company2,45.67560395,-122.6299897
Company2,45.64641403,-122.3581618
Company2,45.65233094,-122.6733619
Company2,45.7886307,-122.4862865
Company2,45.63720358,-122.6028174
Company2,45.73729703,-122.5374799
Company2,45.6537228,-122.5827121
Company4,45.64520337,-122.352709
Company4,45.92076745,-122.6786623
Company2,45.66589363,-122.5684609
Company2,45.70152226,-122.6308136
Company2,45.78403895,-122.535688
Company2,45.72226422,-122.5869836
Company2,45.82916805,-122.682543
Company2,45.74284507,-122.7170377
Company2,45.68623171,-122.6934013
Company2,45.68513614,-122.6356443
Company4,45.64625425,-122.3943524
Company2,45.64625425,-122.3943524
Company2,45.83025633,-122.6884971
Company4,45.61564752,-122.3429069
Company2,45.58295425,-122.387328
Company2,45.64704773,-122.4961142
Company4,45.92731422,-122.5977139
Company2,45.70777434,-122.6095178
Company2,45.8085021,-122.7143142
Company2,45.61622462,-122.5438768
Company4,45.62763671,-122.3089093
Company8,45.628715,-122.5575805
Company4,45.58394254,-122.3979794
Company2,45.62039757,-122.4761036
Company2,45.58472382,-122.3675902
Company2,45.75146218,-122.5701545
Company2,45.67197682,-122.5201525
Company2,45.72657805,-122.7055977
Company2,45.70284499,-122.6008507
Company4,45.58716584,-122.4067137
Company2,45.58674339,-122.4057316
Company4,45.58674339,-122.4057316
Company2,45.66075739,-122.3727898
Company4,45.63443094,-122.4038308
Company2,45.63443094,-122.4038308
Company4,45.92987061,-122.6309185
Company2,45.79319985,-122.5267829
Company2,45.62425824,-122.3950207
Company2,45.79495317,-122.6680265
Company4,45.93550907,-122.6245283
Company2,45.68302398,-122.5415683
Company4,45.63465472,-122.4239969
Company2,45.63465472,-122.4239969
Company2,45.65409218,-122.5410241
Company2,45.59171958,-122.4063057
Company4,45.58170287,-122.3743132
Company2,45.71593964,-122.6065019
Company2,45.77033053,-122.6491408
Company2,45.64881869,-122.716754
Company2,45.59221776,-122.4119894
Company2,45.62905044,-122.6059701
Company2,45.69966173,-122.4726149
Company2,45.5871508,-122.4161805
Company2,45.62365336,-122.6156715
Company4,45.59150743,-122.4099534
Company2,45.70859465,-122.7166925
Company4,45.62609817,-122.4086062
Company2,45.68517642,-122.6691833
Company4,45.58133642,-122.3912085
Company4,45.58017352,-122.3320857
Company4,45.59621076,-122.2511671
Company2,45.69340648,-122.6444628
Company7,45.92960204,-122.4788955
Company4,45.913877,-122.7378352
Company2,45.7645963,-122.7017762
Company2,45.65108492,-122.6719713
Company4,45.62817081,-122.2593771
Company4,45.59601686,-122.4048047
Company2,45.64488281,-122.4046038
Company4,45.64488281,-122.4046038
Company2,45.85172943,-122.6752555
Company4,45.59143571,-122.3139874
Company2,45.59143571,-122.3139874
Company4,45.58850094,-122.4087906
Company2,45.58850094,-122.4087906
Company4,45.58934312,-122.3644483
Company2,45.75918137,-122.4526517
Company2,45.60490158,-122.3629926
Company2,45.75266962,-122.4364183
Company8,45.61899758,-122.5044021
Company2,45.61899758,-122.5044021
Company5,45.61899758,-122.5044021
Company8,45.61736289,-122.5222896
Company2,45.73804351,-122.5028876
Company2,45.64557847,-122.4863614
Company2,45.78012428,-122.5500222
Company2,45.72599022,-122.6004082
Company2,45.65576011,-122.5581901
Company4,45.58830879,-122.3267621
Company4,45.92610946,-122.7062443
Company4,45.92610946,-122.7062443
Company2,45.58265933,-122.3727606
Company2,45.69650923,-122.6216758
Company2,45.69650923,-122.6216758
Company2,45.68599897,-122.6764746
Company2,45.60731569,-122.4052346
Company2,45.74137111,-122.7112129
Company1,45.63312483,-122.6692002
Company2,45.58628461,-122.3708716
Company2,45.58261936,-122.3466828
Company4,45.62162844,-122.2904908
Company4,45.6473709,-122.4141123
Company2,45.6473709,-122.4141123
Company2,45.70738464,-122.6853015
Company2,45.76605995,-122.5380902
Company4,45.62432362,-122.3279709
Company2,45.87284108,-122.6964698
Company7,45.87284108,-122.6964698
Company8,45.62111229,-122.4999763
Company2,45.65359655,-122.6117641
Company2,45.69373157,-122.5197141
Company2,45.70989309,-122.686801
Company2,45.73425306,-122.4965334
Company2,45.69115305,-122.7012311
Company2,45.61055366,-122.5779715
Company2,45.58763729,-122.398016
Company4,45.58763729,-122.398016
Company2,45.7715677,-122.6395979
Company4,45.62279737,-122.3053166
Company4,45.66726154,-122.3817349
Company2,45.63773674,-122.6297837
Company2,45.63773674,-122.6297837
Company2,45.7097336,-122.6534425
Company2,45.57816378,-122.3466862
Company2,45.76010927,-122.5470224
Company2,45.6786952,-122.6511796
Company2,45.58873295,-122.3934487
Company2,45.61783466,-122.3526485
Company2,45.80542382,-122.6052298
Company2,45.59252669,-122.3999255
Company4,45.61887036,-122.253416
Company4,45.58216642,-122.3875261
Company4,45.65424922,-122.4049534
Company2,45.65108397,-122.6717365
Company2,45.68939008,-122.6896633
Company2,45.66240863,-122.5768084
Company2,45.62778856,-122.5895086
Company4,45.62956109,-122.2593677
Company2,45.81757744,-122.7027903
Company2,45.72583298,-122.620384
Company2,45.73570753,-122.6511363
Company2,45.69083978,-122.4553167
Company2,45.86504981,-122.6739454
